CompoundID,InChIKey,SMILES,logS,logP,MW
C6514,TWFQJFPTTMIETC-UHFFFAOYSA-N,CCCCCCCCCCCCN.Cl,-2.398700351,5.3683,221.81
C6979,MXAZVIZJOJQEGQ-UHFFFAOYSA-L,C1CCCN(CC1)/C=C/C=C/C=[N+]1CCCCCC1.C1CCCN(CC1)/C=C/C=C/C=[N+]1CCCCCC1.OC(=O)c1cc2ccccc2c(c1[O-])Cc1c([O-])c(cc2c1cccc2)C(=O)O.O.O,-2.102810156,12.1118,945.235
C7008,DNKCFBJMFIUNRS-UHFFFAOYSA-N,OS(=O)(=O)O.CNC(Cc1ccccc1)(C)C.CNC(Cc1ccccc1)(C)C,-2.083911956,5.664,424.597
C7077,CYQFCXCEBYINGO-IAGOWNOFSA-N,CCCCCc1cc(O)c2c(c1)OC([C@H]1[C@H]2C=C(C)CC1)(C)C,-2.050419794,5.7358,314.462
C7101,FDJOLVPMNUYSCM-WZHZPDAFSA-L,OC[C@H]1O[C@@H]([C@@H]([C@@H]1OP(=O)(O[C@@H](CNC(=O)CC[C@@]1(C)C2=N[C@H]([C@@H]1CC(=O)N)[C@]1(C)[N-]/C(=C(/C)\C3=N/C(=C\C4=N/C(=C\2/C)/[C@@H](CCC(=O)N)C4(C)C)/[C@H]([C@]3(C)CC(=O)N)CCC(=O)N)/[C@H]([C@]1(C)CC(=O)N)CCC(=O)N)C)[O-])O)n1cnc2c1cc(C)c(c2)C.[C-]#N.[Co+3],-2.035153591,6.71188,1355.37
C7200,WDRXVEYXGAMZOX-UHFFFAOYSA-L,OC(=O)c1cc2ccccc2c(c1[O-])Cc1c([O-])c(cc2c1cccc2)C(=O)O.CC1CCN(CC1)C=CC=C/C=[N+]/1\CCC(CC1)C.CC1CCN(CC1)C=CC=C/C=[N+]/1\CCC(CC1)C,-1.960412021,11.664,909.205
C7203,CCXTXXIACARUTI-UHFFFAOYSA-N,CCCC(COC(=O)Nc1ccc(cc1)OCC)(COC(=O)Nc1ccc(cc1)OCC)C,-1.956383464,6.2336,458.547
C7276,JVLDSHNWDWFUOP-DLGLCQKISA-N,O=C1CC2C([C@]1(CC2)CS(=O)(=O)O)(C)C.CCCC(CCC)CN,-1.911753817,5.2122,361.54
C7339,RONWGALEIBILOG-VCSAERELSA-N,OS(=O)(=O)O.C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](c1ccnc2c1cc(OC)cc2)O.C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](c1ccnc2c1cc(OC)cc2)O,-1.852084778,6.6502,746.912
C7347,AHZOOTGUHLEJCG-UHFFFAOYSA-N,NC(=N)c1ccc(cc1)Nc1ccc(cc1)C(=N)N.Cl.Cl,-1.845131336,5.2754,326.224
C7367,RUAXWVDEYJEWRY-UHFFFAOYSA-N,Nc1ccc(cc1)c1ccc(cc1)N.Cl.Cl,-1.834435042,5.2844,257.159
C7368,IIIDAJOFIHRHPY-UHFFFAOYSA-M,[O-][Cl](=O)(=O)=O.CC(CN(CC(C)C)/C=C/C=C/C=[N+](CC(C)C)CC(C)C)C,-1.833313231,5.2799,421.014
C7571,GBKONKCASNNUQD-ATVRCVQASA-N,OS(=O)(=O)c1ccc2c(c1)cccc2.CCC(=O)O[C@@](c1ccccc1)([C@H](CN(C)C)C)Cc1ccccc1.O,-1.691907515,7.3785,565.72
C7608,ANPZMAPFKWAFEX-UHFFFAOYSA-N,OC(=O)c1cc2ccccc2c(c1O)Cc1c(O)c(cc2c1cccc2)C(=O)O.C/C(=C\C=C\N1CCCCC1)/C=[N+]1CCCCC1.C/C(=C\C=C\N1CCCCC1)/C=[N+]1CCCCC1.O.O.O.O,-1.657896392,10.3266,955.229
C7622,AWMFUEJKWXESNL-JZBHMOKNSA-N,CCC(=O)O[C@H]1[C@@H](O[C@@H](C[C@@H]1N(C)C)C)O[C@@H]1[C@@H](C)[C@H](O[C@@H]2O[C@@H](C)[C@@H]([C@](C2)(C)OC)O)[C@@H](C)C(=O)O[C@H](CC)[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]1(C)O)C)C)O)(C)O.CCCCCCCCCCCCOS(=O)(=O)O,-1.643615917,7.554,1056.39
C7633,OWULVAZDMWJBLB-UHFFFAOYSA-N,O=C(Nc1ccccc1)OCC(OC(=O)Nc1ccccc1)CN1CCCCC1.Cl,-1.637422689,5.2242,433.928
C8260,OJVABJMSSDUECT-UHFFFAOYSA-L,[O-]S(=O)(=O)[O-].COc1c(OC)ccc2c1c[n+]1CCc3c(c1c2)cc1c(c3)OCO1.COc1c(OC)ccc2c1c[n+]1CCc3c(c1c2)cc1c(c3)OCO1,-1.123879876,5.9354,768.785
C8315,NNBFNNNWANBMTI-UHFFFAOYSA-M,[O-]S(=O)(=O)O.CCN(c1ccc(cc1)/C(=C/1\C=CC(=[N+](CC)CC)C=C1)/c1ccccc1)CC,-1.08156243,6.0394,482.635
C8479,NPDFXFLCEDDWEG-UHFFFAOYSA-N,OS(=O)(=O)O.OS(=O)(=O)O.OS(=O)(=O)O.CCN(c1ccc(c(c1)C)N)CCNS(=O)(=O)C.CCN(c1ccc(c(c1)C)N)CCNS(=O)(=O)C,-0.918390593,7.2952,836.994
C8489,ZSPPPAFDNHYXNW-FMQUCBEESA-N,N#CCCN(c1ccc(cc1)/N=N/c1ccc(cc1)[N+](=O)[O-])CC,-0.907620919,5.27338,323.349
C8618,IQFVPQOLBLOTPF-HKXUKFGYSA-L,Nc1c(/N=N/c2ccc(cc2)c2ccc(cc2)/N=N/c2cc(c3c(c2N)cccc3)S(=O)(=O)[O-])cc(c2c1cccc2)S(=O)(=O)[O-].[Na+].[Na+],-0.77856538,10.7874,696.663
C8643,VIULBFHXDPUWIL-UHFFFAOYSA-N,CC[Sn](O[Sn](CC)(CC)CC)(CC)CC,-0.746436269,5.0134,427.768
C8793,JROGBPMEKVAPEH-GXGBFOEMSA-N,CC[C@H]1CN2CCc3c([C@@H]2C[C@@H]1C[C@H]1NCCc2c1cc(OC)c(c2)OC)cc(c(c3)OC)OC.Cl.Cl,-0.52489577,6.8141,553.561
C8837,FJQXCDYVZAHXNS-UHFFFAOYSA-N,CCC(=O)C(c1ccccc1)(c1ccccc1)CC(N(C)C)C.Cl,-0.459783139,5.094,345.906
C9036,GUBNMFJOJGDCEL-UHFFFAOYSA-N,CCN(CCOC(=O)C1(CCCCC1)C1CCCCC1)CC.Cl,-0.141075837,5.2042,345.948
C9054,JIVSXRLRGOICGA-UHFFFAOYSA-N,CN(CCCN1c2ccccc2Sc2c1cccc2)C.Cl,-0.108401287,5.108,320.88
C9081,WFENCVFYUBXRSH-UHFFFAOYSA-N,[O-]C(=O)C.CCCCCCCCCCCC[n+]1c(C)cc(c2c1cccc2)N,-0.064795137,5.2762,386.571
C9172,ULOYWYMYAXXGKJ-UHFFFAOYSA-L,C(=C/C=[N+]/1\CC=CC1)C=CN1CC=CC1.C(=C/C=[N+]/1\CC=CC1)C=CN1CC=CC1.OC(=O)c1cc2ccccc2c(c1[O-])Cc1c([O-])c(cc2c1cccc2)C(=O)O.O,0.093147981,8.1593,806.944
C9526,XLDKUDAXZWHPFH-UHFFFAOYSA-N,NCCCNCCCCNCCCN.Cl.Cl.Cl.Cl,0.458198661,5.0338,348.184
